Unnamed: 0,reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,ReviewLength,review_year,sentiment_score,reviewer_sentiment_var,lexical_diversity_ttr,word_repetitiveness,capitalization_ratio,location_entropy,days_active,review_velocity,restaurant_rating_var,char_count,word_count,avg_word_length,has_friends,has_useful_votes
2603,pyHRcN4euY3mcKNgqabOgg,mMHlWzfAZ5E5o-vpo4zL-w,oLM9piDKbj2PDgy-m3XEcQ,2008-06-10,4,0,mmmmm calo mmmmm calo mmmmm calo if i say enough perhaps penne basilico delivered straight door again i ve eaten inside actual restaurant one time the decor kind odd it looks suburban mom pop crossed olive garden crossed carabba s who cares though i decor i m delicious food delicious is good bread average salad fantastic entrees large portions there s enough food two meals i ve ordered takeout calo several times every single time food correct piping hot seriously keep food hot does driver cook car does microwave stairwell whatever answer is i care this one standard takeout places it s plain good,0,Mary S.,"Chicago, IL",2007-08-01,28,133,8,218,127,228,148,0,2,4.0,104,2008,0.20850340136054418,0.0,0.7307692307692307,0.2692307692307692,0.0,0.0,314,0.42356687898089174,1.1325396825396827,602,104,5.788461538461538,1,1
6485,8qto2GWuhun9wzRC,JuQ--LdpG_nFBUkCekSKcg,o54U2VkQama8FI30qDkWvw,2011-03-30,5,0,my partner i new chicago vegan went chicago diner last night two friends awesome all meals drinks really great we definitely back again,0,Nikki Nik H.,"Chicago, IL",2011-02-01,1,3,0,3,1,0,0,0,0,4.0,23,2011,0.38727272727272727,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,57,0.05263157894736842,1.5238095238095242,135,23,5.869565217391305,1,1
7104,W_vjrAr3WK0TOKN1w_H8Uw,2xDaXO-WFnLeM8vA0anXWQ,8d_DiHWB-pjBVW3a7D8EWg,2012-08-27,4,0,so one new places chicago new yorker loves restaurants sunda lives hype when arrived crowded hip good looking scene one drink bar seated sushi bar dinner waitress good knew menu well rush us all had variety different appetizers specials plus sushi everything great tuna tataki yellow tail jalapeno right it little loud i would expect hip trendy popular place one best dining experiences i chicago cant wait go back,1,Michael K.,"Manhattan Beach, CA",2012-08-01,0,2,0,0,0,0,0,0,0,4.0,69,2012,0.3479243970315399,0.0,0.8695652173913043,0.13043478260869565,0.0,0.0,26,0.07692307692307693,1.8160919540229887,414,69,6.0,0,0
21401,qg4DcEd-Vrc4DF1LIhSdkw,eiMZGw1zY8xwk1Xc3GM8lw,xjZ9eqYrzMrl2v6_1Kv6hA,2010-11-06,4,0,just two words almond croissant,0,Jonathan T.,"Chicago, IL",2008-07-01,20,93,3,200,98,114,29,0,6,4.0,5,2010,0.0,0.0,1.0,0.0,0.0,0.0,858,0.10839160839160839,2.023333333333334,31,5,6.2,1,1
12234,FXxkcGrwnZoQDzSuLxpYZQ,mOp9Eyhz_Q1pGDx0Dfapnw,mlhHPnHmjO2_ypcP5Vc9Zw,2012-08-16,4,0,coast makes sushi taste like sushi opinion most people find sushi pretty gross disgusting raw fish in opinion i absolutely love huge fan i many sushi restaurants chicago many states far found coast favorite everyone opinion coast opinion i absolutely loved it everyone knows sushi restaurant warm gross looking likely get sick not coasts case yes restaurant freezing best thing sushi means fresh as many times sushi yet disappointed yet always present sushi elegant nice another thing i noticed going coast really good idea get around 7 8 get crowded planning nice dinner even nice romantic date disturbed many people con coast crowded kind tight spaced mean always need go big group one favorite rolls would rainbow roll i absolutely love fish top roll together i would recommend restaurant nice get together friends even date coast check plus,1,Sylvie S.,"Chicago, IL",2012-08-01,0,1,0,0,0,0,0,0,0,4.0,138,2012,0.26010760073260064,0.0,0.6521739130434783,0.34782608695652173,0.0,0.0,15,0.06666666666666667,0.9960474308300395,844,138,6.115942028985507,0,0
21550,wcxsZVcNgea9Rkzke4o91A,fAQZZK5TwwkGH22olxP_aw,xjZ9eqYrzMrl2v6_1Kv6hA,2007-05-11,5,0,i m pig i love place it place never buy something you walk bag everytime even think won t you lying yourself just pig buy whole damn cake,1,Mesha L.,"Chicago, IL",2007-05-01,0,15,0,12,9,14,1,0,0,4.0,28,2007,0.35,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,10,1.5,2.023333333333334,137,28,4.892857142857143,0,1
21092,RV43KiuzNPJeC-1A_b9ONw,P6zYuNINXKKm5AZ8P5exmQ,rnjz2KNgsQ2YaC_kjeuuAQ,2011-12-21,1,0,unfortunately holiday party even able get try food after making reservation week advance holiday party received call hour reservation saying would staff training meeting reservation would people restaurant eating training staff all i phone ryan kept trying convince told this i ok eating conducting training meeting thank you ryan why informed made reservation why informed called confirm morning reservation why called one hour seated susan run restaurants like this poor taste mouths,1,Tom S.,"Chicago, IL",2011-11-01,0,2,0,0,0,1,0,0,0,4.0,72,2011,0.024999999999999994,0.0,0.7222222222222222,0.2777777777777778,0.0,0.0,50,0.04,1.5766666666666669,485,72,6.736111111111111,0,0
7182,QQOiWC0o02FQbYjAzqlNUA,JeC2jyBlG8PMtJ5dsDD83Q,8d_DiHWB-pjBVW3a7D8EWg,2009-10-23,1,0,i joined yelp morning sole purpose writing review sunda terrible experience i recently 6 us wanted go enjoy drinks dinner asked leave nice way rudest way ever obnoxious waitress apparantly get table bar area investor even joining another party already spent 400 table weill tell leave we probably also would tab several hundred dollars instead spent 0 left never return make sure none friends return either i restaurants world never treated poorly this server fired telling nice good paying customers leave beyond absurd who think sunda,1,kathryn s.,"Cook, IL",2009-10-01,0,1,0,0,0,0,0,0,0,4.0,86,2009,0.049999999999999996,0.0,0.872093023255814,0.12790697674418605,0.0,0.0,22,0.045454545454545456,1.8160919540229887,536,86,6.232558139534884,0,0
14757,NwXkooHMqbtpdSBBIWFxKw,_cvOfVez8LbKEG8IcZs42Q,LlHEzxQTiiLJokn2tli35A,2011-07-21,5,0,top 3 restaurants i m chicago http smokebeer com 10 course tasting killer chafed octopus deconstructed ceased spring soup beaker foi gras tartar pomfrites fennel swordfish ham hock skate wing lamb pea pur茅e lemon blueberry icecream curc cake chocklate ancho grenache enough said try place dissapointed 200 person eat like king,1,Sam Swaggle M.,"Lawrence, KS",2011-06-01,30,44,0,3,2,3,0,0,0,4.0,51,2011,0.25,0.0,1.0,0.0,0.0,0.0,50,0.88,2.5625,326,51,6.392156862745098,1,1
16338,F8hZ2x-klDe1DQI,tToOHav143V1NXH0nf_YIA,euO3-H92LCivH2B0CQPlnw,2012-08-05,5,3,yo side dishes imma let finish tastiest meat time i came last night enjoyed immensely the pickles chips delicious i tried shrimp grits good fried green tomato okay appetizers got pulled pork sandwich entree i wish i d ordered plate meat it smoky juicy tender delicious all four sauces good mustard favorite to drink i went small batch bourbon flight this really cute restaurant i hope return soon seconds next time i m going straight ribs,0,Tim R.,"Chicago, IL",2008-07-01,217,724,54,1154,743,717,421,1,30,4.0,76,2012,0.3678571428571429,0.09669605061889171,0.868421052631579,0.13157894736842105,0.0,0.0,1496,0.4839572192513369,1.9051383399209483,438,76,5.7631578947368425,1,1
740,IZ4sn5VsLk92FAIFmNqFKQ,0wCOn2ArOQpnwaXmu4oAZg,boE4Ahsssqic7o5wQLI04w,2011-07-12,4,1,cheese swine wine oh my what s love place incorporates 3 things proof god loves us cheese swine wine actually tag line real even walked in a magnificent little spot right mile magnificence impressive wine list creative curious menu we looking somewhere grab drink recent visit i simple i needed see purple pig sentence we decided come around 5 afternoon meet friend apparently ones brilliant idea it s terribly big inside bit wait table hostess nice us go order bottle ok two bottles wine able sit outside drink waited either holes bottles drank fast finally seated purple awning little patio type situation outside just heads up seating family style and likely family go it and came wine and food delicious cheeses smears delish i forget ones tried see aforementioned wine while we waited overall fun experience obviously much swine inclined thoroughly enjoyed it,0,D B.,"Rockville, MD",2010-10-01,2,7,0,7,0,3,0,0,1,4.0,143,2011,0.2676108374384236,0.0,0.8041958041958042,0.1958041958041958,0.0,0.0,284,0.02464788732394366,0.8128078817733989,864,143,6.041958041958042,1,1
12474,7ORKdGQWe6YRJcNUeQ6CKA,yfia_LOXsZuh-9k44IxTZQ,DBtXy8wcPsVr80oFfz-CbA,2010-12-11,5,0,nana s i eaten twice past two weeks breakfast one time dinner it really interesting food good flavor different place area far for dinner i thought standing everything ordered perfect for breakfast good little pricy the options different less go i would check out taste buds surprised,1,Sandy S.,"Chicago, IL",2010-06-01,0,8,0,0,0,0,0,0,0,4.0,47,2010,0.22689393939393943,0.0,0.851063829787234,0.14893617021276595,0.0,0.0,193,0.04145077720207254,1.7142857142857142,283,47,6.0212765957446805,0,0
22436,khG-qNqGYixHmZKenLQmig,4v0lwEFiiqgghLaXH48fpA,yBRaSkuYwFhYEoucDyD0lA,2011-08-21,4,0,very hot place waited 20 mins get table food good keeps original taste tried following three dishes really good never forget chicken sliced pork garlic boiled beef sze,0,Meat Hunting Meat-hunting Ant A.,"Chattanooga, TN",2011-05-01,0,6,0,1,1,0,0,0,0,4.0,28,2011,0.24999999999999992,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,112,0.05357142857142857,2.6225716928769662,167,28,5.964285714285714,0,1
6893,iCqKaCMbODmM2Ib60aTWGw,2_JJO0p3ps1sVrnKLVNpQA,8d_DiHWB-pjBVW3a7D8EWg,2011-09-12,5,0,our family finds sunda one favorite places the atmosphere wonderful sushi great cocktails fantastic even moschi ice cream good i doubts the mimosa kits definite homemade juice purees make feel like drinking something heatlhty on recent visit server great friendly smart helpful she made several great recommendations took great care us without spending much time table we really love place,0,Benita T.,"Lexington, KY",2010-06-01,4,8,0,4,1,2,0,0,0,4.0,60,2011,0.47261904761904755,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,468,0.017094017094017096,1.8160919540229887,389,60,6.483333333333333,1,1
21541,HP5PqqnUxbddTwmx7Du7Bw,b--b_W_omJFuO9SQvELK9w,xjZ9eqYrzMrl2v6_1Kv6hA,2012-08-20,4,0,there many treats building i really like hipster neighborhood bakery vibe keep pace with the staff expressive communicate diversity bakery the cakes ornamental ultra creative resonate little flat flavor the best cupcakes white cake coconut red velvet cake they re moist coconut cream super sweet coconut red velvet thick cream cheese frosting key lime tart like key lime i think best one i ve city far the crust dense crunchy sweet buttery worth drive across town necessary and keeping simple things worth mention coffee alliance roast good i really enjoy bakery,1,Zelda K.,"Chicago, IL",2012-08-01,2,4,0,0,1,0,1,0,0,4.0,91,2012,0.2633680555555556,0.0,0.7692307692307693,0.23076923076923078,0.0,0.0,19,0.21052631578947367,2.023333333333334,562,91,6.175824175824176,1,0
12378,n8dWRTzd7ewFT2U2xVIDdQ,-EeGqRpKVntmrc7qD20_Bg,DBtXy8wcPsVr80oFfz-CbA,2010-09-20,1,1,this weekend i adventurous tried two new restaurants i excited trying different concept offer so i tried na na bridgeport saturday caf茅 too north side sunday na na far worst two i saturday evening place private bridal shower day i figured one getting married either one owners family member the whole experience awful all wait staff attending event table literally wait forever waiter come back table left food i also even get use washroom people party standing way the problem i party happening i would rather found place closed due event sit guests invaded dining experience there point guests simply started disperse whole area i noticed dinners making awkward faces too i know too noticed invasion me out 5 starts i would give 1 1 2 food,0,Angelica M.,"Chicago, IL",2010-09-01,0,7,1,4,0,0,0,0,0,4.0,127,2010,-0.0625668449197861,0.0,0.7480314960629921,0.25196850393700787,0.0,0.0,19,0.3684210526315789,1.7142857142857142,741,127,5.834645669291339,0,1
26362,P-55JvAPZsON8SpHT5O7Jg,WkbKMDEtyjJvOnTLS3_E5A,Rlg07N7Sl1qTzjc7zc6Whg,2012-04-25,4,0,the girlfriend i massive crepe craving came sunday afternoon the place mildly busy wait table nice the menus offer great variety crepes she went nutella strawberry crepe i pineapple walnut honey crepe added pecans one light one dessert like we hot beverages i must say size portions drinks outstanding especially price i give place 4 5 stars crepe filling 9 pricepoint it s great place crepes delicious belly left craving afterwards,1,Jason C.,"Chicago, IL",2012-04-01,0,1,0,0,0,0,0,1,0,4.0,71,2012,0.40454545454545454,0.0,0.8028169014084507,0.19718309859154928,0.0,0.0,24,0.041666666666666664,1.4631578947368422,432,71,6.084507042253521,0,0
8871,Nj5LdragMSXMt_7y4MHnHQ,9ZsqgiJDMy25-untYqmSxQ,sR4EOfPuI-at41uIxIZPhw,2010-10-20,4,0,one greatest beer selections chicago s north side seriously much fun trying beer trying walk home after and they re cheap okay maybe cheap well priced so beer good food good too actually great food i recommend starting appetizers tasty want mess drinking schedule downside service it slow especially get crowded and get crowded weekends but get earlyish get table after that cares drinking beer,1,John B.,"Chicago, IL",2008-01-01,2,5,0,1,1,2,0,0,0,4.0,65,2010,0.36041666666666666,0.0,0.7846153846153846,0.2153846153846154,0.0,0.0,1023,0.004887585532746823,1.3145235892691955,394,65,6.061538461538461,1,1
16895,mEeKAKcXW9BEI9tPRM5Nqw,cmxvBrA6CN_ntXXmD8Lmng,50gFzdVglOz88eFJ6v-26A,2011-02-12,4,0,best bloody mary s clam chowder,0,Emily Public Emily R.,"Chicago, IL",2007-08-01,4,97,4,131,40,75,10,1,0,4.0,6,2011,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,1291,0.07513555383423702,1.638364779874213,31,6,5.166666666666667,1,1
26452,ohHlLgK7BetRjoIX5bNBAA,hfJlZa9FEeP1olo0QZ_rbA,8j97C2qR95tvpbGtoFxEAw,2011-12-17,4,0,place great food service always top notch i recommend baba ganoush starters followed lamb chicken kabobs for great middle easter treat try noon o kabab,1,david r.,"Elgin, IL",2011-12-01,0,5,0,0,0,0,0,0,0,4.0,25,2011,0.3,0.0,0.96,0.04,0.0,0.0,16,0.3125,2.0555555555555554,151,25,6.04,0,0
23081,kz6QS9M4IlZcfkaSVX8EFg,2rrWA_DHBrgJOtQ2f4Kj-g,Btjt4D8dJ-yEdsts3Tj5Hg,2011-12-04,1,1,had 6 30 reservation last night 4 we sat quickly realized very short staffed we never actual waitperson i busboy took order 7 30 flagged someone down we never heard specials no one ever asked wanted another drink no one asked food okay it okay nothing special we flagged host get check really worst thing one ever acknowledged issue i understand fault people show work responsibility management least provide baseline service stop seating people can t serve them we returning,0,Brian B.,"Chicago, IL",2010-07-01,0,3,0,2,0,0,0,0,0,3.5,80,2011,0.0234920634920635,0.0,0.8125,0.1875,0.0,0.0,521,0.005758157389635317,2.3398692810457513,475,80,5.9375,0,1
3081,YxF1D6-E_ksd_FQib1uamw,b-qWb24M9QeJP6ByaUB_bw,sfWMOqUEp8S2adDeJp7Kzg,2011-10-06,5,0,love been multiple times lunch dinner the chips guacamole must well ropa vieja so delicious service good i love photo booth basement whole vibe restaurant def fav spot,1,Cecile S.,"Chicago, IL",2011-10-01,0,8,0,0,0,0,0,0,0,4.0,28,2011,0.4833333333333334,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,5,1.6,1.1697695035460993,167,28,5.964285714285714,0,0
11235,HilSinzo1Fi8MexDQgBuVQ,eTZhMslm9hfeXS-Rq8uGiA,d6UbRb9W5eA1yL-DuVZ8ug,2010-08-23,4,1,the rooftop fun place come warm night we eat here cocktails crowd worth coming back for,0,Kelly Luck of the Irish K.,"Chicago, IL",2009-07-01,62,239,0,155,45,49,37,254,5,4.0,16,2010,0.3,0.02357022603955158,1.0,0.0,0.0,0.0,418,0.5717703349282297,1.6586059743954475,87,16,5.4375,1,1
28,drAqZGZcUbZY4wQE8w8mXA,9eDVC1mdI0RRt5y77PwylQ,pbEiXam9YJL3neCYHGwLUA,2012-07-13,5,2,i flew los angeles dinner alinea although i certified broke now whole trip worth every penny this highly sought restaurant it opened since 2005 still going strong so dare call hype i wonderful experience past saturday the restaurant spaced different pods we seated one pods upstairs table set party sat down the staff set front us jokingly explained shrunk table cloth small pillow hence table cloth an unconventional start i go wine pairings i wine expert i d rather save taste buds delicate dishes food served promptly explained worked there music background i could actually hear patrons conversations ooooh s ahhhh s it could easily dinner party imaginary designer dining room everybody looked relaxed fun that s i felt it s casual cozy environment i get pretentious alinea given michellin 3 star restaurant i never feel rushed they give dirty looks taking many pictures they even gave heads balloon came well room temperature i could start snapping pictures soon balloon escorted out not food look super appetizing with help vibrant colors intriguing plating tasted phenomenal too portion small definitely party every bite as i understood whole meal divided 3 series tastes ocean earth dessert and kidding bite captured flavors well from taste plating every detail well designed executed each bite precious worked harmoniously other one highlights sighting chef achatz he would go tables create final course smashed eggs it pleasure see popping throughout night when came table worked magic show knew it he gave performance without over the top he different celebrity chefs don t expect make small talks he explained course matter of factly as soon done would leave not aloof in opinion kept professional one thing different restaurants staffs never introduced constantly changed among 15 courses i think i least 7 different staffs served table i knew one names slipped accidentally they attentive pushy similar sense humor they kept making witty dry comments i wonder script guidelines may may say all all i great time it experience evokes senses i definitely go back trivia i pleasure tour kitchen end dinner it s medium sized kitchen actual fire going on helium tank fills balloon regularly they clean kitchen 4 times day it look spotless me the expediter 21 year old great he s doing all servers run service stairs like hundred times day there 20 tables total filled every night each service ware art form take time admire it,0,Viv L.,"Los Angeles, CA",2008-02-01,4,29,0,28,23,6,2,0,1,4.5,400,2012,0.12639433551198256,0.0,0.6975,0.3025,0.0,0.0,1624,0.017857142857142856,0.5039682539682541,2434,400,6.085,1,1
22107,d-drnJlcYmLk6n,2lMLkXk9bm2fJoAcffzWqQ,IuFEm-19YYh49T5ZlvwkDA,2009-02-16,5,1,go go go place tops this little place best take cuban city i love place,0,Jay B.,"Chicago, IL",2007-07-01,46,36,1,24,7,3,2,120,2,4.5,15,2009,0.4375,0.0,0.7333333333333333,0.26666666666666666,0.0,0.0,596,0.06040268456375839,0.9763157894736842,71,15,4.733333333333333,1,1
16597,GOm9HgegKhtc2Cl1mP25EQ,p1aT_pxqZPbR3b-dp2HsAg,euO3-H92LCivH2B0CQPlnw,2011-11-16,3,0,so i q saturday night friends birthday we 11 person reservation 9 pm i arrived 8 45 i could set table bday girl it obvious crowded overbooked we ended seated 9 30 pm we asking hosts updates timing manager decided lie us tell us running 15 mins late reservation 9 15 9 30 this complete lie i even looked shoulder saw said 9 pm finally seated apology complimentary appetizer delay fine i let it then waiter completely overwhelmed took 20 minute even get drinks i say food great i gave 3 stars customer service better 1 star,1,D S.,"Cook, IL",2009-10-01,1,15,0,2,0,0,0,0,0,4.0,97,2011,0.21296296296296297,0.0,0.7731958762886598,0.2268041237113402,0.0,0.0,776,0.019329896907216496,1.9051383399209483,521,97,5.371134020618556,1,1
8444,Qg0UQtjn-0sduV7xrvOraQ,mYOg65yiiAdBw8B8Yzxu0g,tCkwBTuEFvhuaBoEUWqbuQ,2010-05-22,5,0,was earlier today fantastic treat meli cafe changing juice bar featured pomagranate smoothie loved ginger drink amazing we aslo enjoyed cactus omelet say first time cactus eater great eggwhites charge what deal new pancakes die for can t wait new location open weeks,1,Georgia Girl in the city h.,"Chicago, IL",2010-01-01,0,11,0,1,1,1,0,0,0,4.0,43,2010,0.35227272727272724,0.0,0.9534883720930233,0.046511627906976744,0.0,0.0,141,0.07801418439716312,2.075075075075075,266,43,6.186046511627907,0,1
26165,L2xu5b3TuD2X8isumqLhGA,jhT_dfisEyWl5_Y6KAFf-w,Rlg07N7Sl1qTzjc7zc6Whg,2009-05-26,5,1,i simply love place this great place breakfast brunch weekend and busy intersection busy area terribly busy wait long usually now go expecting crepes like get france paper thin eaten like snack food after meal meals this serious crepe thicker french counterpart one crepe quite filling if want try savory one sweet one one sitting i suggest either splitting one friend come really hungry split sweet one combination if want go one each please means i may judge you staff may too the savory crepes really favorite breakfast that s i roll i need something savory morning perfect that there several set crepes menu favorites roma carthage greek but sometimes i feel really daring i make own option simplified diagram menu shows choices type topping they d definitely get a maneuverability menu something one would rate the sweet crepes really good i hear friends sweet tooth morning they re delicious well knowing myself i d go simple banana nutella one can t get simpler delicious once i suggest go authentic drink like turkish coffee mint tea apricot iced tea they wash crepes really nicely sometimes i feel like i want eggs morning get side just remember lot places list everything menu never hurts ask here staff super friendly afraid ask also bring hot pepper spread savory crepes must try it if want more they ll bring more just ask finally soup i know that s breakfast thing try soup i huge fan mushroom soup,0,Dima Kula M.,"Chicago, IL",2009-01-01,44,127,7,132,57,58,54,0,5,4.0,244,2009,0.2784722222222223,0.0,0.6434426229508197,0.35655737704918034,0.0,0.0,145,0.8758620689655172,1.4631578947368422,1412,244,5.786885245901639,1,1
14932,YyaCvqD44_J_b4ucemDfSQ,Lq3AJU8EpghuiqGZWe453w,Pcg4FtfbvSMMwrYuE1yVjQ,2012-04-04,5,0,last saturday night girlfriend i ate mastro s first time absolutely loved it the food service atmosphere great normally i would gone ruth chris i wanted try something different happy choice as matter fact i going mastro s i want steak instead ruth chris to top everything off day i dinned mastro s i received call thanking coming in thanks perfect evening mastro s,1,Robert K.,"Chicago, IL",2012-04-01,0,1,0,0,0,0,0,0,0,4.0,64,2012,0.44000000000000006,0.0,0.78125,0.21875,0.0,0.0,3,0.3333333333333333,1.4545454545454546,364,64,5.6875,0,0
15613,tT5ZtvWXuFAzxDKUhjAfaw,WGzzpPFj_-hnuBLdaQbLHA,LMaoM2Ue2BR_HI9ba3JsZg,2011-01-31,3,3,sigh i really looking forward first long overdue visit brunch as sat there i struggled i would rate the publican we seated quickly upon mentioning reservation coffee promptly poured waited and waited and waited our server briefly stopped introduce darting off we known desperately shout we know what we want puh lleeeeez don t leave but alas waited another 10 15 minutes graced presence more by time fresh coffee starving since almost 11 30 30 minutes we d arrived after begging order begging coffee begging splenda begging cream i starting resent begging i wonder cardboard sign dunkin donuts coffee cup i could jingle spare change patrons servers walked by is really like homeless chicago our food finally arrived nearly hour arrived all i say presentation pretty that s good things ended i chosen red wine poached eggs bf artic char we agreed entrees way way waaaaaaaaaayyyyy salted it almost like morton salt girl back kitchen cooking secret ingredient the theme waiting stop received food even obvious done still wait another 15 minutes check overall i d skip it there plenty dee lish places chicago brunch less hour without getting swollen ankles salt verdict still whether dinner items food gods,0,Jenna S.,"Chicago, IL",2009-05-01,12,242,6,360,112,124,29,46,5,4.0,199,2011,0.05793650793650793,0.12716480651340176,0.7587939698492462,0.24120603015075376,0.0,0.0,640,0.378125,1.175438596491228,1202,199,6.040201005025126,1,1
11131,6JhYgKjPK0UEsfJGuo-ydg,lVOEUQFhglKJVfNBhZw58w,-pO0hsi0xlF4FwqLGJUizg,2012-07-08,2,0,the food hit or miss great breakfast places city sweet maple cafe henry big jones there s reason ever hit place unless environmental spin important you even then better places city provide local fare also customer service decidedly lacking seems problem management actual floorstaff upon seated given 3 menus party six told they d try find us additional menus always run menus patio full i m really uppity things i kind wonder persistent problem why print menus also warned according server restaurant policy split checks groups six more regardless many cards trying pay meaning party 12 attempt split middle two cards accommodate i get obnoxious ask server split check several different cards there s definitely point becomes ridiculous plenty eateries city mind splitting check half,1,Judy C.,"Chicago, IL",2012-07-01,0,10,0,3,0,0,0,0,0,4.0,125,2012,0.20555555555555557,0.0,0.832,0.168,0.0,0.0,7,1.4285714285714286,1.5669515669515666,784,125,6.272,0,1
26516,E576AcaSWwh9klTBVYhwMA,U-x47WKxSqYoQRcJbwvI7A,0-rkPnrTODt_veJ_nMVT_w,2009-10-27,5,0,my favorite italian restaurant city come early stay late listen piano man great italian food decent wine i love pizza bread the portions huge probably leftovers i like gnochi chicken parmesean,0,Aaron L.,"Chicago, IL",2009-09-01,0,16,0,7,4,3,0,1,0,4.0,31,2009,0.15666666666666668,0.0,0.9354838709677419,0.06451612903225806,0.0,0.0,56,0.2857142857142857,0.941176470588236,192,31,6.193548387096774,0,1
13574,z6mIB8xaMdr7gxmIgczfeQ,S1UItV1zyR737MFpYIjrgA,OKOfoisduqP24uK3WYvx7Q,2012-05-31,5,1,they amazing things beer they usually 8 10 house brewed beers given time plus bunch beers tap bottled if liquor would sure get five stars their food also good 5 star worthy they upscale bar food sort gastro pub thing i burger tasty place crafts beers worthy gods i somewhat let burger i admit part due high expectations i likely try future open update review p s they recently opened top floor originally reserved party space it still booked parties advance regular night much space bar,0,Aaron Jae AJ M.,"Chicago, IL",2010-12-01,5,70,3,23,6,6,2,0,0,4.0,86,2012,0.2079166666666667,0.0,0.8488372093023255,0.1511627906976744,0.0,0.0,547,0.12797074954296161,0.9954751131221719,486,86,5.651162790697675,1,1
4833,dOKCwTzPP-Ki2eQJ44qUcA,-Yxkmh-LP2oMfCcCkfAUYQ,F7IQngaDDBgYvhA3U31q-g,2009-09-29,4,1,i ve eaten irazu twice now outside patio take out my man took date irazu end summer could still sit outside the patio packed waited table 15 minutes seated waited another 15 server speak us normally i would hissy fit demanded free food atmosphere place chill instead i enjoyed weather bottle byob two buck chuck also server finally greeted us i could tell felt really bad actually really cared service i let slide we ordered bean pork dip or something like that chips appetizer i usually like pork let tell you phenomenal i stop ruining appetite main meal next i ordered garlic shrimp vegetables the shrimp although small tasty veggies great beans rice plantain sides perfect combination complete dish lots food lot money so really slow service place great must visit chicago want authentic costa rican food flare my second visit take out i ordered salad cabbage beets avocado veggies chicken bf ordered steak burrito again wait ridiculous waited tiny waiting space almost half hour i left restaurant really annoyed place i ate salad i forgave irazu the salad huge plenty dinner lunch next day it really really tasty too beets must i also tried steak burrito although also really good beat steak burrito la pasadita street so all i give place 3 1 2 stars rounded great atmosphere nice people low prices byob option really tasty food i took away star long wait period best bet order ahead pick eat in bring lots wine get wait,0,Christina C.,"Royal Oak, MI",2009-09-01,25,3,0,3,1,1,2,0,0,4.0,247,2009,0.17207207207207206,0.014547612270743377,0.6923076923076923,0.3076923076923077,0.0,0.0,28,0.10714285714285714,1.0169340463458105,1424,247,5.765182186234818,1,1
11988,DpXwUSeZOVrIS5ETQ1wI,ChaD0uSrB3CBH1UP6spRUQ,ibreTMGGaQSanZttUchjKg,2010-06-29,3,0,deep dish pizza chicago must of different deep dishes i ve tried years gino s distinguishes deep dish joints chicago the standard pie i compare pies denino s italian sausage pie simple neapolitan pie italian sausage alone it s easy compare different bread texture taste mixture tomato sausage cheese aroma gino s pizza compared particular pie denino s similar however cooked long time lot butter olive oil bottom bread compared deep dish pizzas gino s uses less salt overall i enjoyed much they also give choice patty crumbled style sausage topping i recommend go patty you get sausage way only three stars me i like ny neapolitan style better advocates deep dish pizzas joint must try,0,Dae K.,"Chicago, IL",2010-06-01,1,27,1,26,22,16,1,0,0,3.5,116,2010,0.07539682539682539,0.0,0.6724137931034483,0.3275862068965517,0.0,0.0,28,0.9642857142857143,2.1025641025641026,685,116,5.905172413793103,1,1
2961,FuczI1Il2Orw4XqiFcIaqg,ciy6-oqrdhNNC9LLbIj8Ew,sfWMOqUEp8S2adDeJp7Kzg,2011-12-11,2,5,so disappointing due previous reviews even menu i thought place would great i sadly wrong pros colorful interior exterior designs friendly hostess constant water refill dinner arrived fast cons super unfriendly waitress almost like bothering there food super salty the mojito i got flat bland food arrived too fast done appetizer yet really loud yell since hall loud band playing room overall extremely disappointing it birthday dinner i excited to try churros rude waitress overall quality i wanted go home bad bad bad,0,Katie R.,"Chicago, IL",2011-07-01,13,12,0,11,0,2,1,0,0,4.0,83,2011,-0.06111111111111108,0.0,0.8192771084337349,0.18072289156626506,0.0,0.0,163,0.0736196319018405,1.1697695035460993,519,83,6.253012048192771,1,1
